id,category,value
12353,B,225.6567947126191
12354,B,148.1812590188389
12355,B,384.6131149077046
12356,A,62.27813456914298
12357,B,459.5579605218539
12358,A,448.71031817251645
12359,A,455.2908402973112
12360,C,372.40889931563004
12361,B,62.429986026963654
12362,C,224.6874099710877
12363,C,74.38863218467723
12364,A,493.9726044529305
12365,B,173.1888274653499
12366,A,296.8119655261304
12367,A,391.9025965796687
12368,B,461.10188127056625
12369,A,380.21838566226637
12370,B,340.5068515954564
12371,B,238.33107319869416
12372,A,306.6460655377568
12373,A,56.140266337886615
12374,C,443.12204556101864
12375,A,276.4508813315438
12376,B,29.666174713121922
12377,C,460.75204157334974
12378,B,249.75796718006566
12379,C,435.60867936489086
12380,A,429.8750975606249
12381,A,409.71827785398625
12382,A,40.08747945472447
12383,B,131.06265625786233
12384,C,439.0184575080611
12385,B,450.505617465526
12386,C,234.45374256071497
12387,A,225.6203191505591
12388,B,95.81891060421339
12389,A,484.5212864586641
12390,B,114.43785292593115
12391,A,103.55902433187512
12392,B,333.7571953730954
12393,B,128.99370847021936
12394,C,469.998089397051
12395,A,15.344427705719461
12396,C,12.819098538417641
12397,C,257.3896327034438
12398,A,249.15060535760125
12399,B,90.04837073144614
12400,C,252.31458585543936
12401,A,211.71394153329337
12402,B,446.2614674177607
12403,C,14.534420906312102
12404,C,488.3722044661466
12405,C,315.9524545049628
12406,B,84.40328836618507
12407,C,32.91240676747145
12408,B,273.6717726940236
12409,C,125.09618132619185
12410,A,157.57111313061702
12411,C,130.11476076891165
12412,A,328.5844336505303
12413,A,281.22919143690547
12414,A,48.20746752568763
12415,B,267.99800125583596
12416,A,397.68298512601694
12417,C,49.78534950195892
12418,B,445.9720983529058
12419,A,293.3702582293873
12420,B,475.80598994245514
12421,B,82.58919668396408
12422,B,496.84684968312445
12423,C,325.69370432514165
12424,A,288.0721577457208
12425,B,262.48701581492185
12426,B,21.59064281817325
12427,B,470.42320385929327
12428,A,325.55729169855715
12429,B,54.8969774046527
12430,B,20.2665634443172
12431,C,34.883983226008155
12432,A,308.6039240817979
12433,C,310.86755329834676
12434,A,254.83697297290612
12435,A,160.31525211994625
12436,A,270.5539384911743
12437,C,262.98789222936637
12438,C,19.513624339517158
12439,C,148.40992286047404
12440,C,36.06081731890325
12441,B,451.0758282093512
12442,B,365.35934976471634
12443,B,498.096433394527
12444,A,158.06391901959105
12445,B,440.458065400886
12446,A,305.49659128691604
12447,C,232.03144938276643
12448,A,119.06082453143121
12449,A,371.81216099021
12450,B,453.028966963107
12451,C,125.30111505693166
12452,C,95.94126413707015
12453,B,351.14873835238484
12454,C,488.7168497355044
12455,C,377.4779995409982
12456,C,149.44456213334797
12457,B,215.77815783241496
12458,C,198.31564137460214
12459,A,427.52655884305227
12460,A,387.9716816473897
12461,C,298.5979630331449
12462,B,144.7299640944826
12463,B,469.61437858380754
12464,B,330.12446013688185
12465,C,485.5335567564734
12466,C,294.25734619059506
12467,A,412.38445159817087
12468,B,408.42163590331813
12469,A,175.29110064846012
12470,A,482.37015424904183
12471,B,20.751319122806358
12472,C,386.66834529603295
12473,C,483.1229720243815
12474,A,176.0650196090242
12475,A,327.57418801757626
12476,A,285.48939242366316
12477,A,383.13858174149664
12478,B,434.42718160607564
12479,A,305.4918389567785
12480,A,409.7932473269139
12481,C,163.01993218573506
12482,C,122.00765876536028
12483,C,221.02716787109168
12484,B,342.0909337945838
12485,B,101.75100497997458
12486,C,343.37257415442684
12487,C,203.10588780031298
12488,A,399.83188420738963
12489,A,28.04955038061862
12490,B,337.3114925364033
12491,B,328.41294495848416
12492,A,471.05838330140404
12493,C,359.5501012463945
12494,A,400.1879292474078
12495,B,453.2495977680525
12496,B,340.77543996307406
12497,A,152.17528113038756
12498,A,436.1891617959258
12499,A,376.3132785432278
12500,B,217.9744259604378
12501,C,358.15929459848144
12502,A,435.1675498187596
12503,B,488.069544381723
12504,B,476.6522369399371
12505,B,169.41063511442934
12506,A,216.62991972190906
12507,A,63.672936438911925
12508,C,131.29670063884254
12509,B,442.38639215860564
12510,A,186.8164638768859
12511,B,314.07080271149175
12512,B,336.3231529704463
12513,C,393.0963448202229
12514,A,99.57201482035917
12515,A,159.35843596107338
12516,B,229.68480731450848
12517,B,188.77212000675402
12518,C,491.623564101248
12519,C,419.1209935747191
12520,C,245.04650976403815
12521,C,440.8416267823693
12522,C,180.34994431581543
12523,C,395.05587870622963
12524,B,119.60104307216228
12525,C,388.4378021609193
12526,B,233.66216756590688
12527,B,62.674667286198755
12528,A,143.89860273223533
12529,B,207.11456577154667
12530,B,377.1535267155742
12531,C,45.76153021816592
12532,B,333.1780275953934
12533,C,360.84668405709334
12534,C,330.42147126361823
12535,C,382.72812270210227
12536,A,97.30262185119076
12537,C,297.6806439808883
12538,B,471.16102412990114
12539,C,309.28429220422345
12540,C,309.554810006947
12541,C,370.8554246355018
12542,A,173.27007374167093
12543,B,353.23319164755486
12544,A,458.9545783234754
12545,B,15.338781782418067
12546,A,436.35539014334404
12547,B,117.12298231684096
12548,A,233.40240411318385
12549,C,427.6504224667926
12550,A,413.71694245374823
12551,A,447.0444642817674
12552,C,470.8042283899378
12553,C,229.1069088181617
12554,B,331.6182672924934
12555,B,201.33443585779227
12556,B,181.85119157116125
12557,A,221.48175119285804
12558,B,374.10730604351124
12559,A,255.7059660993609
12560,A,408.8892404796876
12561,B,375.1570538261164
12562,B,20.03444595095567
12563,A,318.8166969820192
12564,C,223.91985042120962
12565,C,233.74820468405937
12566,A,411.0027963962484
12567,B,278.3279131814916
12568,A,443.9546934948841
12569,A,359.2747402719283
12570,B,280.8916042943859
12571,C,379.72360831404086
12572,A,28.79103495344958
12573,C,23.27099086582179
12574,C,50.84117019121751
12575,B,224.4070093220999
12576,A,125.37057135720212
12577,A,492.28803426373446
12578,C,275.7221681155698
12579,C,334.58371557976767
12580,B,146.62186676088137
12581,C,167.6804852079283
12582,B,174.3763379291664
12583,A,352.3804955236473
12584,B,242.11604176776115
12585,C,263.6649897397365
12586,A,300.08146125807923
12587,B,386.71771155672633
12588,A,54.28117677111429
12589,B,390.6682169872226
12590,C,285.9851837488381
12591,C,337.85676797907604
12592,A,170.50036477197338
12593,A,210.59955004006008
12594,A,123.27125163042092
12595,B,489.8569987345286
12596,C,253.53145653005515
12597,A,498.077688740333
12598,A,249.9951292500205
12599,A,117.678119548193
12600,B,258.6516744010598
12601,A,29.40183018154812
12602,A,453.33720269675615
12603,B,411.0896230852762
12604,B,365.65205514019954
12605,A,308.8150905668054
12606,A,294.11877449847793
12607,B,498.3968248989368
12608,C,146.2187426697696
12609,B,392.0453390291332
12610,C,294.88833740469215
12611,A,488.1814664418538
12612,A,415.6235598161437
12613,C,499.2773053649004
12614,B,298.2792472865987
12615,A,110.22653919701817
12616,C,256.80664749041955
12617,B,358.44445568478153
12618,C,389.43658922897816
12619,B,10.249894617812348
12620,B,257.4632733661241
12621,B,125.26494418561681
12622,B,438.7067982948463
12623,C,84.92366758461199
12624,C,336.56356229166835
12625,C,140.37047325921318
12626,C,184.7056501749934
12627,C,470.874037770854
12628,B,127.81958144995895
12629,A,56.551353293236026
12630,A,43.94960170767066
12631,C,257.2614039487364
12632,C,324.43862631930114
12633,A,170.37388534973473
12634,B,348.2272734786096
12635,C,39.90652210088652
12636,B,430.0939760122096
12637,A,410.11793277222654
12638,A,492.89317298212194
12639,C,468.8874406419043
12640,B,184.53661032027475
12641,C,205.6449381676328
12642,A,375.52277526434716
12643,B,75.70055825794176
12644,C,163.86720801996907
12645,C,68.08505911806765
12646,C,232.89436004568736
12647,A,280.4820971438056
12648,C,113.46863028174867
12649,B,23.04952658791145
12650,C,362.4843575577563
12651,A,19.80253056882257
12652,C,486.96727837489453
12653,A,118.58755580377377
12654,A,335.3110451369826
12655,B,223.02834585759467
12656,B,39.24019156518253
12657,C,241.36996725088906
12658,A,263.2127108054318
12659,A,428.79477196550556
12660,B,368.85104412747
12661,B,48.85821262915932
12662,C,112.48971488180989
12663,A,162.82496526532438
12664,B,67.03976636776154
12665,C,233.88054474810036
12666,A,492.3115035226424
12667,A,262.1602677065032
12668,B,373.52226247835296
12669,C,344.6395208726796
12670,B,426.4566031951476
12671,C,115.70451032814863
12672,A,379.37486822958385
12673,C,441.86406774981725
12674,C,94.03981326031895
12675,C,179.93308769612185
12676,C,485.3498645224651
12677,C,392.5860445300983
12678,B,148.46950794339085
12679,C,286.3314671257986
12680,C,208.1198001962446
12681,A,250.08293640029365
12682,C,184.03143378144716
12683,A,146.8721990798669
12684,B,340.6338902817952
12685,B,391.48548939219756
12686,C,438.23899014619894
12687,B,86.11168398591214
12688,C,413.1992065861679
12689,B,134.85240399376113
12690,C,219.3948310559248
12691,C,451.70740606613083
12692,A,232.70676448147498
12693,A,106.56113168171494
12694,A,88.33564106618772
12695,A,241.76204565954558
12696,C,383.7094877485115
12697,B,498.6305205474076
12698,C,395.8302279311419
12699,A,439.73585988199824
12700,A,376.43785685809513
12701,B,448.7631993704919
12702,A,47.38383622381749
12703,C,465.66648350100627
12704,C,204.2390153255715
12705,C,461.59096940741784
12706,C,47.109090355143024
12707,C,360.46904898935657
12708,B,370.4874868484002
12709,C,498.4863357559086
12710,A,386.7390826380087
12711,A,197.46111584964729
12712,A,283.0517902930872
12713,A,189.6099597016292
12714,B,106.04913619938048
12715,A,131.76614047611403
12716,B,118.78516179441726
12717,A,278.91951177997436
12718,B,454.0187109206277
12719,B,457.2360467833148
12720,B,36.8342509876545
12721,A,49.15070646642782
12722,B,130.10833801444832
12723,C,134.9791317100427
12724,C,56.495695867233046
12725,A,200.34703717498584
12726,C,297.9854424187307
12727,C,293.2994782937372
12728,C,276.2805438167104
12729,A,175.94924319487362
12730,A,356.16328580512453
12731,C,414.977131080725
12732,A,179.67439057393014
12733,B,51.912326056736376
12734,C,155.20182303500968
12735,A,77.31064074170236
12736,A,239.0057763413186
12737,C,86.40822414487835
12738,A,236.79393125240887
12739,C,118.2914172390774
12740,A,371.97824167657745
12741,B,23.50843800956436
12742,C,281.82568887764353
12743,B,93.04925471082778
12744,C,10.486013590117263
12745,A,435.90804315175546
12746,B,339.04861602889315
12747,A,58.48198280475647
12748,C,335.3954601650892
12749,C,309.7071930414233
12750,C,241.94477665116963
12751,C,215.43646822855086
12752,C,444.6641838287101
12753,B,130.12252974975112
12754,C,205.1719279365578
12755,A,171.26655231846536
12756,B,387.8885042279504
12757,A,459.06800005394433
12758,C,426.39303238271293
12759,A,400.8749258468866
12760,B,493.5270733293406
12761,B,351.60082970108874
12762,B,378.01635769463155
12763,A,491.5732444554593
12764,B,13.4254848455953
12765,A,320.68370445381885
12766,C,372.0960506571119
12767,C,459.73525634102555
12768,A,443.08370905032797
12769,B,422.5607338045592
12770,A,473.4377232514348
12771,A,273.3158020777167
12772,A,13.39084683656511
12773,C,15.416655361534668
12774,A,276.87313725275044
12775,C,223.28339704333123
12776,A,231.11007614906978
12777,C,206.19832123291812
12778,A,459.6856464547055
12779,A,185.99347207319704
12780,B,429.5512014639108
12781,B,452.40374895790404
12782,A,254.75586729948785
12783,A,228.99963830889328
12784,A,382.90009606556896
12785,A,356.90603874354235
12786,B,170.9822071321409
12787,C,60.24858170307682
12788,A,139.77767608941537
12789,B,74.2039678480265
12790,A,154.41881513057876
12791,A,138.29256713459154
12792,C,322.47859770448963
12793,A,477.703053942842
12794,A,346.01442884193693
12795,C,464.0582099516391
12796,C,394.22480671813724
12797,C,366.6600348148749
12798,C,212.8903507045373
12799,B,169.14930640305064
12800,B,424.6759125117304
12801,B,453.6426841352126
12802,A,231.4224218889567
12803,C,14.440918111455762
12804,C,398.34021886417054
12805,B,149.6837318314229
12806,A,14.845053858291163
12807,A,404.44439389829984
12808,A,263.5329525202801
12809,B,345.75326570584986
12810,A,458.198012360794
12811,A,275.17517676767164
12812,A,256.56509556369326
12813,C,152.42443946064913
12814,B,159.5449788755768
12815,C,400.30561235452643
12816,C,230.02433033710915
12817,B,90.127842217979
12818,C,56.319094360242836
12819,A,241.73085726227188
12820,A,237.8279615726879
12821,A,330.19455632064404
12822,A,240.82306409511892
12823,B,80.30309502576522
12824,C,258.82341355127164
12825,C,454.3268079041523
12826,A,88.12629169390408
12827,A,347.979774079097
12828,C,300.991039833108
12829,B,376.80700608878334
12830,C,83.79413397952044
12831,A,471.38661508393733
12832,A,314.2735496059077
12833,B,425.06485746865707
12834,C,130.83731420331543
12835,B,372.31231580500116
12836,B,392.70504512362027
12837,A,204.74328346966706
12838,C,198.13719191287683
12839,A,332.32016986261715
12840,C,55.76976406250582
12841,A,370.4558336065794
12842,A,31.014512321311354
12843,C,103.38924754920473
12844,C,335.4304410482699
12845,A,58.178596875062276
12846,C,486.2026248236271
12847,A,435.5141426363313
12848,C,316.88814287930086
12849,A,411.3381532779814
12850,A,444.91422380888827
12851,A,137.14306829019102
12852,B,426.2116780951665
12853,C,105.44895398242488
12854,A,212.53770943291954
12855,B,283.5472193118137
12856,A,359.8065719062759
12857,B,24.769245684038736
12858,A,152.3496122613126
12859,A,308.1743581230912
12860,B,185.1106527830682
12861,B,389.7622772584518
12862,C,329.309558963851
12863,C,124.85671232463054
12864,B,81.5052000002432
12865,C,318.2330268576547
12866,B,230.7289905753313
12867,C,92.78895013964612
12868,A,169.9233606060049
12869,C,158.49290667610742
12870,A,62.9846664462938
12871,A,277.98541943996173
12872,C,384.1878306171515
12873,B,291.97877553796366
12874,A,414.88276881930267
12875,A,72.50858813556135
12876,C,223.4498103328897
12877,B,308.61340079246855
12878,B,341.2407648615346
12879,C,350.93529014747924
12880,B,367.1930592779617
12881,C,329.20060797604816
12882,C,56.17176358102515
12883,C,350.6997820251253
12884,A,365.1435018194499
12885,A,496.8051678234773
12886,A,349.7475939835517
12887,C,346.54689391825895
12888,A,262.25851218916625
12889,A,435.2822252067058
12890,A,498.4490333609676
12891,C,391.7319863967417
12892,C,310.1251851503261
12893,C,48.687865196468415
12894,A,366.1021745475175
12895,B,357.1951686051557
12896,A,390.02839242662156
12897,A,71.03214031574976
12898,C,330.3289250618103
12899,C,154.9047134263206
12900,A,382.5329092673885
12901,A,127.78323747541845
12902,B,345.14955164200126
12903,B,154.54654402215004
12904,C,14.407203480541257
12905,B,320.34537686681676
12906,B,65.50185074787197
12907,C,333.05282166622493
12908,B,463.5486296948994
12909,A,484.93050776343426
12910,B,125.60231279053016
12911,C,406.5340815488209
12912,A,183.24110566749576
12913,B,451.2239656465114
12914,A,395.86988862839314
12915,A,46.221641156424184
12916,B,209.49712699986588
12917,B,175.2857347447403
12918,C,394.7387001544057
12919,C,211.03999822004798
12920,A,345.44831485001106
12921,C,305.1932752393158
12922,A,488.0629723578406
12923,A,469.5146288327913
12924,C,219.57276222197217
12925,C,364.5533237041632
12926,C,416.43544605079865
12927,B,450.45401939245113
12928,A,43.385789250477
12929,A,158.01861164401342
12930,A,166.91272007457567
12931,C,222.87851609774052
12932,C,92.93972785055531
12933,C,253.14088117550395
12934,C,334.9750203762435
12935,C,253.7083209061917
12936,B,336.2386166468317
12937,C,42.55639959077115
12938,A,439.23379253663103
12939,C,470.14390412952355
12940,A,312.7746378181378
12941,C,441.8815893320795
12942,C,74.40854815762408
12943,A,400.74997083739197
12944,A,68.38261480157105
12945,A,209.92501343379297
12946,A,168.67108193355477
12947,B,296.9399943580226
12948,A,157.74212226737143
12949,C,322.283678536895
12950,C,190.01977168445933
12951,B,431.78728670492757
12952,A,320.60308170760965
12953,C,115.4961656875086
12954,B,174.70341679376264
12955,C,425.23623493706134
12956,B,199.37507749385466
12957,B,272.5415421271661
12958,A,327.98154861664307
12959,B,180.4267282970992
12960,C,154.04952907145346
12961,C,242.874902277934
12962,A,115.29167632546667
12963,A,149.2631875903411
12964,B,40.41845717569768
12965,A,158.94543522579266
12966,C,167.14500574814898
12967,C,481.29825148274665
12968,A,298.9671244782813
12969,A,395.81738845374474
12970,A,32.234853862358
12971,B,62.20297986810224
12972,B,409.12311082267024
12973,C,315.5392792146415
12974,B,103.58119496469942
